vehicle_id,insured_value_million_toman,risk_score,segment,has_own_damage_policy,record_type
V00545,302.593622,1.53749103,standard,True,synthetic
V00546,385.246745,0.45264478,commercial,True,synthetic
V00547,2508.856736,0.96846434,commercial,True,synthetic
V00548,1150.414673,1.57363825,standard,True,synthetic
V00549,1326.740845,0.51105055,standard,False,synthetic
V00550,571.527297,0.89741157,standard,True,synthetic
V00551,610.052642,1.36582568,standard,True,synthetic
V00552,987.330804,0.83028148,standard,True,synthetic
V00553,853.395127,1.07614886,commercial,True,synthetic
V00554,539.508051,0.940801,standard,True,synthetic
V00555,3245.6301,0.62083908,standard,True,synthetic
V00556,450.86449,1.10508204,preferred,True,synthetic
V00557,1740.6394,1.26181383,commercial,True,synthetic
V00558,737.9346,0.64169557,standard,True,synthetic
V00559,653.291781,0.98866005,standard,True,synthetic
V00560,362.846774,0.63263975,commercial,True,synthetic
V00561,988.442123,0.73612476,standard,True,synthetic
V00562,626.651442,0.78450506,standard,True,synthetic
V00563,449.358973,1.10398162,standard,False,synthetic
V00564,739.407877,0.7346122,preferred,False,synthetic
V00565,1081.047442,1.40957878,standard,False,synthetic
V00566,742.991473,1.00143907,standard,True,synthetic
V00567,519.344044,0.79715388,preferred,True,synthetic
V00568,401.998278,1.32920492,commercial,True,synthetic
V00569,664.720516,1.45645066,commercial,True,synthetic
V00570,382.527922,1.12877274,commercial,True,synthetic
V00571,1825.271282,0.9428305,standard,True,synthetic
V00572,494.624569,1.72630327,standard,True,synthetic
V00573,577.9378,0.85673017,preferred,False,synthetic
V00574,1075.554269,0.765689,standard,True,synthetic
V00575,607.721462,1.04856336,standard,True,synthetic
V00576,355.581785,0.96412237,commercial,True,synthetic
V00577,599.336465,1.33300245,standard,True,synthetic
V00578,403.659537,0.70439139,commercial,True,synthetic
V00579,562.435126,0.99932887,preferred,True,synthetic
V00580,524.438451,0.90477113,standard,True,synthetic
V00581,784.537705,1.18865058,commercial,True,synthetic
V00582,381.374762,0.69337224,preferred,True,synthetic
V00583,611.323782,1.05222192,standard,False,synthetic
V00584,734.001657,1.4210365,standard,False,synthetic
V00585,423.804553,0.58040916,standard,True,synthetic
V00586,946.064164,0.87850975,standard,True,synthetic
V00587,962.740598,1.37683763,standard,True,synthetic
V00588,594.46359,0.59261688,preferred,True,synthetic
V00589,1358.26884,1.07079944,commercial,False,synthetic
V00590,873.014651,1.44618479,standard,False,synthetic
V00591,503.541179,0.51512691,preferred,True,synthetic
V00592,762.482226,0.89595641,standard,False,synthetic
V00593,802.446026,1.69489541,preferred,False,synthetic
V00594,833.730407,1.29131833,standard,True,synthetic
V00595,476.308491,1.71464671,commercial,True,synthetic
V00596,444.644878,1.79656161,standard,True,synthetic
V00597,769.629943,0.91696964,standard,True,synthetic
V00598,351.484217,1.52323793,standard,True,synthetic
V00599,1909.798633,1.28317213,standard,True,synthetic
V00600,250.0,1.70901343,standard,False,synthetic
V00601,354.176856,1.51122439,standard,False,synthetic
V00602,460.369798,0.78083557,standard,False,synthetic
V00603,250.0,1.35967946,standard,True,synthetic
V00604,1403.663416,1.27001566,commercial,False,synthetic
V00605,620.634133,1.16097349,commercial,True,synthetic
V00606,2070.318026,0.79590588,standard,True,synthetic
V00607,1077.552074,1.74126173,standard,True,synthetic
V00608,2307.454446,1.22430099,standard,True,synthetic
V00609,1251.430947,1.52899258,standard,True,synthetic
V00610,575.054578,0.77948627,commercial,True,synthetic
V00611,661.697198,0.89330793,standard,False,synthetic
V00612,874.882717,0.53565245,standard,True,synthetic
V00613,696.105959,1.07360762,preferred,True,synthetic
V00614,446.603235,2.20790484,commercial,False,synthetic
V00615,650.651942,0.76439423,standard,False,synthetic
V00616,408.101271,0.98234219,standard,True,synthetic
V00617,3413.2837,1.15647354,standard,True,synthetic
V00618,405.428281,0.72587909,standard,True,synthetic
V00619,800.814166,1.34657664,standard,True,synthetic
V00620,980.714614,0.76247938,standard,True,synthetic
V00621,716.514464,0.84363416,standard,True,synthetic
V00622,1084.787103,1.08077689,standard,True,synthetic
V00623,540.340545,0.94700282,standard,True,synthetic
V00624,824.43842,0.66178959,standard,True,synthetic
V00625,926.962585,0.80625273,standard,False,synthetic
V00626,561.373705,0.82463489,preferred,True,synthetic
V00627,676.07059,0.58847496,standard,True,synthetic
V00628,890.454866,0.61155534,standard,True,synthetic
V00629,1162.38366,0.75917526,preferred,False,synthetic
V00630,518.415368,1.46651832,standard,True,synthetic
V00631,736.258139,0.48064863,preferred,True,synthetic
V00632,436.898,0.93282397,preferred,True,synthetic
V00633,416.560556,2.03183341,standard,False,synthetic
V00634,1137.748111,0.57760466,preferred,True,synthetic
V00635,934.69307,1.01174245,standard,True,synthetic
V00636,1264.897676,0.84944408,preferred,True,synthetic
V00637,510.733808,1.28081467,standard,True,synthetic
V00638,336.031791,0.75783318,standard,True,synthetic
V00639,3184.991981,1.60557872,preferred,True,synthetic
V00640,543.610936,1.50339166,preferred,True,synthetic
V00641,847.079597,0.5963721,preferred,True,synthetic
V00642,941.894656,1.53264095,standard,True,synthetic
V00643,839.266295,0.55948375,standard,True,synthetic
V00644,407.465764,1.20857755,standard,True,synthetic
V00645,1130.700106,0.99397695,standard,True,synthetic
V00646,628.660641,0.58241699,standard,True,synthetic
V00647,429.355927,1.25418231,preferred,False,synthetic
V00648,374.962228,0.57913038,preferred,True,synthetic
V00649,902.682964,0.91564837,standard,True,synthetic
V00650,428.821636,0.66084335,preferred,True,synthetic
V00651,578.471356,0.96548934,standard,True,synthetic
V00652,1628.868844,1.10870897,standard,True,synthetic
V00653,401.561933,0.96509496,preferred,True,synthetic
V00654,736.575721,0.60384107,standard,True,synthetic
V00655,631.402147,0.81402464,standard,True,synthetic
V00656,1586.464416,1.00606642,preferred,True,synthetic
V00657,277.634284,1.38332386,preferred,True,synthetic
V00658,992.660845,1.14940221,standard,True,synthetic
V00659,518.183348,1.34775795,preferred,True,synthetic
V00660,1272.999096,0.87872173,preferred,False,synthetic
V00661,326.137208,1.25786126,preferred,True,synthetic
V00662,1545.643756,1.35240741,standard,True,synthetic
V00663,357.073745,0.99109345,standard,True,synthetic
V00664,873.569957,0.89124062,preferred,True,synthetic
V00665,1036.214911,0.76660615,standard,True,synthetic
V00666,573.389377,0.88310355,preferred,True,synthetic
V00667,1082.733882,0.61725519,preferred,False,synthetic
V00668,974.002025,1.72533697,preferred,True,synthetic
V00669,585.90729,1.04944224,standard,True,synthetic
V00670,560.96896,0.69691316,preferred,False,synthetic
V00671,962.402055,0.95617962,standard,False,synthetic
V00672,250.0,1.69683072,standard,False,synthetic
V00673,966.973268,1.13186967,preferred,True,synthetic
V00674,1954.905213,0.75952235,commercial,True,synthetic
V00675,2698.072933,0.65581875,standard,True,synthetic
V00676,975.549821,1.50352593,standard,True,synthetic
V00677,366.601309,1.10809684,standard,False,synthetic
V00678,1383.404317,0.7936267,standard,True,synthetic
V00679,642.779887,0.54386721,commercial,True,synthetic
V00680,1173.114678,1.72637295,standard,True,synthetic
V00681,998.856172,1.33410189,preferred,True,synthetic
V00682,2907.634334,0.81180772,standard,True,synthetic
V00683,512.196057,1.28992957,preferred,False,synthetic
V00684,800.754349,0.65833436,commercial,True,synthetic
V00685,947.912633,1.65822906,preferred,True,synthetic
V00686,646.839074,0.79367838,standard,True,synthetic
V00687,962.635667,0.5540809,commercial,True,synthetic
V00688,590.819342,1.8655523,commercial,False,synthetic
V00689,528.291246,0.75467278,standard,True,synthetic
V00690,682.168157,0.75242473,standard,True,synthetic
V00691,946.932426,1.02741374,standard,True,synthetic
V00692,1096.873489,1.24000539,commercial,True,synthetic
V00693,1062.443858,0.76538622,standard,False,synthetic
V00694,1068.961546,1.35775225,commercial,False,synthetic
V00695,376.922287,0.93579287,standard,True,synthetic
V00696,714.545853,0.90132167,commercial,False,synthetic
V00697,1047.923471,0.66967017,standard,True,synthetic
V00698,530.262359,1.06210022,commercial,True,synthetic
V00699,694.131635,1.31990724,standard,False,synthetic
V00700,650.324357,1.25808028,preferred,True,synthetic
V00701,494.103909,0.99234756,standard,True,synthetic
V00702,612.344918,0.8584031,standard,True,synthetic
V00703,1267.512058,0.71197461,standard,False,synthetic
V00704,1118.599692,1.14857115,standard,False,synthetic
V00705,517.561477,0.74074703,standard,False,synthetic
V00706,1132.696263,1.19441687,preferred,True,synthetic
V00707,723.714207,1.22501551,standard,False,synthetic
V00708,732.51156,1.29639106,standard,True,synthetic
V00709,1176.98437,0.90674654,preferred,True,synthetic
V00710,2856.022739,0.55085727,standard,False,synthetic
V00711,504.358462,1.15129082,standard,False,synthetic
V00712,741.993598,0.9408948,standard,True,synthetic
V00713,1313.058395,2.0354062,preferred,True,synthetic
V00714,410.495138,0.87573813,preferred,False,synthetic
V00715,531.859242,1.20586538,standard,True,synthetic
V00716,3262.844826,0.92460222,standard,True,synthetic
V00717,269.074545,0.67223094,standard,True,synthetic
V00718,888.816298,1.21997738,standard,True,synthetic
V00719,536.656646,1.01797303,standard,True,synthetic
V00720,901.40119,1.1498292,standard,True,synthetic
V00721,815.480129,0.8846493,standard,True,synthetic
V00722,1162.527409,0.70507375,standard,False,synthetic
V00723,1926.376217,0.87815831,standard,True,synthetic
V00724,1127.428323,0.52848563,preferred,True,synthetic
V00725,688.354975,1.13637846,commercial,True,synthetic
V00726,428.382175,0.7209237,commercial,True,synthetic
V00727,324.720972,1.1441946,commercial,True,synthetic
V00728,628.48245,1.03795353,preferred,True,synthetic
V00729,601.881549,1.62042441,standard,True,synthetic
V00730,1360.836258,0.74484723,standard,False,synthetic
V00731,634.920831,0.97738211,preferred,False,synthetic
V00732,383.059776,0.83581088,standard,True,synthetic
V00733,722.006812,0.58837802,standard,True,synthetic
V00734,1497.721955,1.20152121,commercial,True,synthetic
V00735,845.529041,1.65487145,standard,True,synthetic
V00736,250.0,0.83055178,preferred,True,synthetic
V00737,902.925012,0.90508305,commercial,False,synthetic
V00738,1474.808064,0.81153861,standard,False,synthetic
V00739,552.889658,1.41918446,preferred,True,synthetic
V00740,967.084316,0.86581549,standard,True,synthetic
V00741,527.580342,1.63863756,standard,False,synthetic
V00742,847.535276,0.79887537,standard,False,synthetic
V00743,804.352316,1.52331365,standard,True,synthetic
V00744,250.0,1.22024698,standard,True,synthetic
V00745,813.389798,1.90662389,standard,False,synthetic
V00746,407.649446,1.66870488,preferred,True,synthetic
V00747,1622.22507,1.05477593,standard,False,synthetic
V00748,590.433606,0.79252767,standard,True,synthetic
V00749,1114.092361,1.01032729,preferred,True,synthetic
V00750,612.273452,1.14524245,preferred,True,synthetic
V00751,730.32967,0.4,standard,True,synthetic
V00752,1176.018898,1.22048432,standard,False,synthetic
V00753,610.670543,1.06603154,standard,False,synthetic
V00754,896.767653,0.79686134,standard,False,synthetic
V00755,433.313209,1.02654466,standard,True,synthetic
V00756,834.578117,0.79152359,preferred,False,synthetic
V00757,1261.856259,1.41659249,standard,True,synthetic
V00758,1126.572652,1.56921362,commercial,False,synthetic
V00759,378.896562,1.18839323,standard,False,synthetic
V00760,469.809768,1.78462841,commercial,True,synthetic
V00761,288.290098,1.22669439,standard,False,synthetic
V00762,324.04742,0.73551179,standard,True,synthetic
V00763,340.267063,1.55952526,standard,True,synthetic
V00764,874.7649,0.95430867,standard,True,synthetic
V00765,812.304821,0.75511595,standard,True,synthetic
V00766,437.1105,0.85427196,standard,True,synthetic
V00767,342.584115,2.0725419,preferred,True,synthetic
V00768,501.059057,0.47402034,preferred,False,synthetic
V00769,977.071655,0.69651736,standard,True,synthetic
V00770,869.339551,0.89041937,standard,True,synthetic
V00771,613.718099,0.54576622,standard,True,synthetic
V00772,2335.138809,0.68779164,standard,True,synthetic
V00773,640.873924,0.6484999,standard,True,synthetic
V00774,867.365616,0.77703224,standard,False,synthetic
V00775,639.62194,1.86422324,preferred,True,synthetic
V00776,732.634917,0.69264519,standard,False,synthetic
V00777,250.0,1.99672874,standard,True,synthetic
V00778,895.08162,0.79320124,commercial,True,synthetic
V00779,1122.984898,2.04723392,standard,True,synthetic
V00780,862.499253,1.08982769,standard,False,synthetic
V00781,991.922465,0.81952424,standard,False,synthetic
V00782,430.85129,0.94749536,preferred,False,synthetic
V00783,1898.788492,1.04821442,commercial,True,synthetic
V00784,430.790474,1.43137528,preferred,True,synthetic
V00785,496.360053,1.12300898,preferred,True,synthetic
V00786,830.766966,1.11273023,standard,True,synthetic
V00787,465.684453,0.75346429,preferred,True,synthetic
V00788,1283.320531,0.93089531,standard,True,synthetic
V00789,1023.456595,0.81696784,preferred,True,synthetic
V00790,461.726689,0.95132789,standard,True,synthetic
V00791,436.669504,1.79602222,preferred,False,synthetic
V00792,646.125956,0.83448756,standard,True,synthetic
V00793,250.0,0.6265203,standard,True,synthetic
V00794,1427.768058,0.52273114,standard,False,synthetic
V00795,693.6061,1.18504416,standard,False,synthetic
V00796,1537.825789,1.3957494,preferred,True,synthetic
V00797,1568.229513,0.74148757,commercial,True,synthetic
V00798,1280.647897,1.18099516,commercial,True,synthetic
V00799,250.0,1.52720017,standard,False,synthetic
V00800,250.0,1.34665034,standard,True,synthetic
V00801,2103.006682,0.76904185,standard,False,synthetic
V00802,470.568823,0.6044901,preferred,True,synthetic
V00803,1360.876873,1.43081277,standard,False,synthetic
V00804,940.445145,0.73914703,standard,True,synthetic
V00805,536.948726,1.40776273,standard,False,synthetic
V00806,602.342771,0.98620381,standard,True,synthetic
V00807,658.950391,0.79245388,standard,True,synthetic
V00808,649.079632,0.82401191,standard,True,synthetic
V00809,559.742855,1.11824832,standard,True,synthetic
V00810,475.395623,1.39554831,preferred,True,synthetic
V00811,865.169261,1.06239081,preferred,True,synthetic
V00812,1636.171419,0.62829182,commercial,False,synthetic
V00813,491.758701,0.55397739,standard,True,synthetic
V00814,950.563298,1.34190782,standard,True,synthetic
V00815,1104.889254,0.71751894,commercial,False,synthetic
V00816,613.592285,1.50474033,preferred,True,synthetic
V00817,775.798637,1.09474971,commercial,True,synthetic
V00818,965.082428,1.60970389,standard,False,synthetic
V00819,636.488106,0.94336451,standard,False,synthetic
V00820,1031.583125,1.25488464,standard,True,synthetic
V00821,261.731525,0.71350364,commercial,False,synthetic
V00822,944.919531,1.36249013,standard,True,synthetic
V00823,874.631395,0.86285984,preferred,True,synthetic
V00824,250.0,0.97777439,standard,True,synthetic
V00825,558.014966,1.51603968,standard,True,synthetic
V00826,710.114389,0.66892934,standard,True,synthetic
V00827,948.839631,2.0963408,commercial,True,synthetic
V00828,2647.001169,1.66309018,standard,True,synthetic
V00829,281.642906,1.05442749,standard,True,synthetic
V00830,290.17319,0.93428156,commercial,True,synthetic
V00831,489.675569,1.1856299,standard,False,synthetic
V00832,1258.084969,1.30853738,standard,True,synthetic
V00833,401.570463,0.87168314,standard,True,synthetic
V00834,632.415919,1.48785666,preferred,True,synthetic
V00835,732.042869,0.64485494,commercial,False,synthetic
V00836,682.352417,1.11015499,standard,False,synthetic
V00837,663.382399,0.53904624,standard,False,synthetic
