policy_id,vehicle_id,coverage_type,property_limit_million_toman,bodily_limit_million_toman,insured_value_million_toman,deductible_million_toman,one_month_exposure,risk_score,segment,empirical_claim_probability,mean_paid_loss_million_toman,record_type
TP00145,V00145,third_party_liability,200.0,1000.0,,0.0,1.0,0.7908662,standard,0.001,35.06312352,synthetic
TP00146,V00146,third_party_liability,200.0,1000.0,,0.0,1.0,0.62549141,standard,0.002,27.71847812,synthetic
OD00146,V00146,own_damage,,,442.08276,5.0,1.0,0.62549141,standard,0.003,11.35021839,synthetic
TP00147,V00147,third_party_liability,200.0,1000.0,,0.0,1.0,1.5718743,preferred,0.004,120.12538487,synthetic
TP00148,V00148,third_party_liability,400.0,1000.0,,0.0,1.0,0.63220534,standard,0.004,31.36612462,synthetic
TP00149,V00149,third_party_liability,200.0,1500.0,,0.0,1.0,0.81696642,standard,0.004,62.87529621,synthetic
OD00149,V00149,own_damage,,,1004.937901,5.0,1.0,0.81696642,standard,0.011,23.21687335,synthetic
TP00150,V00150,third_party_liability,400.0,1500.0,,0.0,1.0,1.39403286,commercial,0.006,63.79884622,synthetic
OD00150,V00150,own_damage,,,535.975604,5.0,1.0,1.39403286,commercial,0.013,59.69777113,synthetic
TP00151,V00151,third_party_liability,200.0,1500.0,,0.0,1.0,0.5207179,standard,0.002,138.07081412,synthetic
OD00151,V00151,own_damage,,,959.710422,5.0,1.0,0.5207179,standard,0.006,21.98466972,synthetic
TP00152,V00152,third_party_liability,100.0,1000.0,,0.0,1.0,1.25001247,preferred,0.002,55.90614788,synthetic
OD00152,V00152,own_damage,,,1285.828857,5.0,1.0,1.25001247,preferred,0.005,16.66944925,synthetic
TP00153,V00153,third_party_liability,200.0,1000.0,,0.0,1.0,1.164513,standard,0.002,42.25729459,synthetic
TP00154,V00154,third_party_liability,200.0,1000.0,,0.0,1.0,0.89139848,standard,0.004,145.33136027,synthetic
OD00154,V00154,own_damage,,,912.732568,5.0,1.0,0.89139848,standard,0.009,40.73870338,synthetic
TP00155,V00155,third_party_liability,200.0,1000.0,,0.0,1.0,0.86604138,standard,0.001,73.96490938,synthetic
OD00155,V00155,own_damage,,,749.437207,5.0,1.0,0.86604138,standard,0.004,20.54436521,synthetic
TP00156,V00156,third_party_liability,100.0,1500.0,,0.0,1.0,1.77612919,standard,0.003,136.5237862,synthetic
OD00156,V00156,own_damage,,,433.531257,5.0,1.0,1.77612919,standard,0.013,27.81014044,synthetic
TP00157,V00157,third_party_liability,200.0,1000.0,,0.0,1.0,0.93232199,standard,0.0,0.0,synthetic
OD00157,V00157,own_damage,,,1389.256839,5.0,1.0,0.93232199,standard,0.004,34.92356949,synthetic
TP00158,V00158,third_party_liability,100.0,1000.0,,0.0,1.0,0.696815,preferred,0.004,125.60560478,synthetic
OD00158,V00158,own_damage,,,318.543978,5.0,1.0,0.696815,preferred,0.01,28.10447293,synthetic
TP00159,V00159,third_party_liability,100.0,1000.0,,0.0,1.0,0.62854912,standard,0.004,52.77885979,synthetic
TP00160,V00160,third_party_liability,100.0,1000.0,,0.0,1.0,0.82280921,standard,0.005,104.42656851,synthetic
TP00161,V00161,third_party_liability,100.0,1000.0,,0.0,1.0,1.28651315,preferred,0.007,89.84670023,synthetic
TP00162,V00162,third_party_liability,400.0,1000.0,,0.0,1.0,1.24003916,preferred,0.001,25.95543408,synthetic
OD00162,V00162,own_damage,,,544.426206,5.0,1.0,1.24003916,preferred,0.01,18.11177822,synthetic
TP00163,V00163,third_party_liability,200.0,1500.0,,0.0,1.0,0.67251084,standard,0.0,0.0,synthetic
OD00163,V00163,own_damage,,,1017.571218,5.0,1.0,0.67251084,standard,0.003,30.72664282,synthetic
TP00164,V00164,third_party_liability,200.0,1000.0,,0.0,1.0,1.69597357,standard,0.008,108.38332064,synthetic
TP00165,V00165,third_party_liability,100.0,1000.0,,0.0,1.0,0.74186035,commercial,0.006,82.86664725,synthetic
OD00165,V00165,own_damage,,,459.619234,5.0,1.0,0.74186035,commercial,0.016,20.04691976,synthetic
TP00166,V00166,third_party_liability,200.0,1000.0,,0.0,1.0,0.59199338,standard,0.002,105.57142171,synthetic
OD00166,V00166,own_damage,,,445.691094,5.0,1.0,0.59199338,standard,0.007,29.31212783,synthetic
TP00167,V00167,third_party_liability,100.0,1500.0,,0.0,1.0,1.30161892,preferred,0.008,128.51152062,synthetic
OD00167,V00167,own_damage,,,2151.329371,5.0,1.0,1.30161892,preferred,0.015,27.14636278,synthetic
TP00168,V00168,third_party_liability,200.0,1500.0,,0.0,1.0,0.86376988,commercial,0.007,79.56402324,synthetic
TP00169,V00169,third_party_liability,200.0,1000.0,,0.0,1.0,1.24285272,standard,0.003,88.75634339,synthetic
OD00169,V00169,own_damage,,,1190.130909,5.0,1.0,1.24285272,standard,0.01,17.74692325,synthetic
TP00170,V00170,third_party_liability,100.0,1000.0,,0.0,1.0,1.1345816,standard,0.006,84.66150074,synthetic
OD00170,V00170,own_damage,,,1275.31578,5.0,1.0,1.1345816,standard,0.011,23.19818846,synthetic
TP00171,V00171,third_party_liability,200.0,1000.0,,0.0,1.0,1.21061533,standard,0.005,84.32003609,synthetic
OD00171,V00171,own_damage,,,2088.120249,5.0,1.0,1.21061533,standard,0.01,31.68249376,synthetic
TP00172,V00172,third_party_liability,200.0,1000.0,,0.0,1.0,0.90855704,standard,0.005,106.67191338,synthetic
TP00173,V00173,third_party_liability,100.0,1000.0,,0.0,1.0,1.32004166,standard,0.003,73.12921678,synthetic
OD00173,V00173,own_damage,,,901.273871,5.0,1.0,1.32004166,standard,0.005,23.6040461,synthetic
TP00174,V00174,third_party_liability,100.0,1500.0,,0.0,1.0,1.38009441,commercial,0.004,80.90641254,synthetic
OD00174,V00174,own_damage,,,816.79697,5.0,1.0,1.38009441,commercial,0.013,23.34910445,synthetic
TP00175,V00175,third_party_liability,100.0,1000.0,,0.0,1.0,1.24137494,standard,0.004,50.88774614,synthetic
OD00175,V00175,own_damage,,,734.007084,5.0,1.0,1.24137494,standard,0.01,20.69127862,synthetic
TP00176,V00176,third_party_liability,400.0,1500.0,,0.0,1.0,0.89863687,standard,0.002,124.72065651,synthetic
OD00176,V00176,own_damage,,,462.25358,5.0,1.0,0.89863687,standard,0.005,34.95840823,synthetic
TP00177,V00177,third_party_liability,400.0,1500.0,,0.0,1.0,0.46323823,preferred,0.001,55.05130568,synthetic
OD00177,V00177,own_damage,,,1367.040506,5.0,1.0,0.46323823,preferred,0.004,46.13764362,synthetic
TP00178,V00178,third_party_liability,400.0,1500.0,,0.0,1.0,0.83444688,preferred,0.005,90.47781692,synthetic
TP00179,V00179,third_party_liability,100.0,1000.0,,0.0,1.0,0.95729199,commercial,0.008,123.87722911,synthetic
OD00179,V00179,own_damage,,,423.223447,5.0,1.0,0.95729199,commercial,0.016,25.1118768,synthetic
TP00180,V00180,third_party_liability,400.0,1000.0,,0.0,1.0,0.69812827,standard,0.003,98.18591344,synthetic
OD00180,V00180,own_damage,,,744.166882,5.0,1.0,0.69812827,standard,0.011,26.25238732,synthetic
TP00181,V00181,third_party_liability,400.0,1000.0,,0.0,1.0,0.72045392,preferred,0.004,60.64974977,synthetic
OD00181,V00181,own_damage,,,1207.392681,5.0,1.0,0.72045392,preferred,0.015,32.75824906,synthetic
TP00182,V00182,third_party_liability,400.0,1000.0,,0.0,1.0,1.10904096,standard,0.004,84.02645476,synthetic
TP00183,V00183,third_party_liability,200.0,1000.0,,0.0,1.0,0.9041152,preferred,0.004,85.26477227,synthetic
OD00183,V00183,own_damage,,,325.114794,5.0,1.0,0.9041152,preferred,0.007,26.37008765,synthetic
TP00184,V00184,third_party_liability,100.0,1000.0,,0.0,1.0,1.35282801,standard,0.002,95.98872779,synthetic
TP00185,V00185,third_party_liability,200.0,1000.0,,0.0,1.0,1.05799168,standard,0.006,70.60038227,synthetic
TP00186,V00186,third_party_liability,200.0,1000.0,,0.0,1.0,1.06703932,standard,0.002,65.82581589,synthetic
OD00186,V00186,own_damage,,,250.0,5.0,1.0,1.06703932,standard,0.011,24.88161685,synthetic
TP00187,V00187,third_party_liability,200.0,1000.0,,0.0,1.0,0.80820268,standard,0.002,52.07997785,synthetic
OD00187,V00187,own_damage,,,733.08826,5.0,1.0,0.80820268,standard,0.003,21.61509911,synthetic
TP00188,V00188,third_party_liability,200.0,1500.0,,0.0,1.0,0.99917343,standard,0.005,98.25708743,synthetic
OD00188,V00188,own_damage,,,1303.174209,5.0,1.0,0.99917343,standard,0.007,33.47147584,synthetic
TP00189,V00189,third_party_liability,100.0,1000.0,,0.0,1.0,1.136666,standard,0.002,40.08133068,synthetic
OD00189,V00189,own_damage,,,590.877157,5.0,1.0,1.136666,standard,0.005,23.92970257,synthetic
TP00190,V00190,third_party_liability,100.0,1000.0,,0.0,1.0,1.93305142,standard,0.012,126.30992667,synthetic
OD00190,V00190,own_damage,,,449.642954,5.0,1.0,1.93305142,standard,0.026,22.62211601,synthetic
TP00191,V00191,third_party_liability,200.0,1000.0,,0.0,1.0,1.34485738,preferred,0.004,77.38338802,synthetic
TP00192,V00192,third_party_liability,400.0,1000.0,,0.0,1.0,2.03658725,commercial,0.009,82.72507985,synthetic
TP00193,V00193,third_party_liability,200.0,1000.0,,0.0,1.0,1.188031,standard,0.006,82.30655952,synthetic
OD00193,V00193,own_damage,,,1178.624762,5.0,1.0,1.188031,standard,0.013,21.38990621,synthetic
TP00194,V00194,third_party_liability,200.0,1000.0,,0.0,1.0,1.60784801,commercial,0.007,109.96980921,synthetic
TP00195,V00195,third_party_liability,400.0,1000.0,,0.0,1.0,1.39360824,standard,0.005,88.80858915,synthetic
OD00195,V00195,own_damage,,,693.884755,5.0,1.0,1.39360824,standard,0.008,28.42057183,synthetic
TP00196,V00196,third_party_liability,200.0,1000.0,,0.0,1.0,1.03198545,preferred,0.001,172.30468144,synthetic
OD00196,V00196,own_damage,,,588.911629,5.0,1.0,1.03198545,preferred,0.005,27.51293474,synthetic
TP00197,V00197,third_party_liability,400.0,1000.0,,0.0,1.0,0.85947641,commercial,0.002,158.33100069,synthetic
OD00197,V00197,own_damage,,,459.917374,5.0,1.0,0.85947641,commercial,0.004,28.15030661,synthetic
TP00198,V00198,third_party_liability,200.0,1000.0,,0.0,1.0,0.97452454,standard,0.003,65.27721647,synthetic
OD00198,V00198,own_damage,,,816.524613,5.0,1.0,0.97452454,standard,0.004,23.30538511,synthetic
TP00199,V00199,third_party_liability,200.0,1000.0,,0.0,1.0,0.81618567,standard,0.004,165.90547565,synthetic
TP00200,V00200,third_party_liability,400.0,1500.0,,0.0,1.0,0.88689527,commercial,0.004,80.03084887,synthetic
OD00200,V00200,own_damage,,,1567.531714,5.0,1.0,0.88689527,commercial,0.008,18.00513759,synthetic
TP00201,V00201,third_party_liability,100.0,1500.0,,0.0,1.0,0.94043843,standard,0.004,60.44164904,synthetic
OD00201,V00201,own_damage,,,462.87878,5.0,1.0,0.94043843,standard,0.007,22.57223925,synthetic
TP00202,V00202,third_party_liability,400.0,1000.0,,0.0,1.0,1.15219239,standard,0.001,101.55647232,synthetic
OD00202,V00202,own_damage,,,840.365359,5.0,1.0,1.15219239,standard,0.006,18.61849958,synthetic
TP00203,V00203,third_party_liability,400.0,1500.0,,0.0,1.0,0.89713036,standard,0.0,0.0,synthetic
OD00203,V00203,own_damage,,,804.790891,5.0,1.0,0.89713036,standard,0.004,25.29261247,synthetic
TP00204,V00204,third_party_liability,200.0,1000.0,,0.0,1.0,1.34811139,preferred,0.005,93.31415347,synthetic
TP00205,V00205,third_party_liability,200.0,1500.0,,0.0,1.0,0.49655139,standard,0.001,40.09794687,synthetic
OD00205,V00205,own_damage,,,250.0,5.0,1.0,0.49655139,standard,0.004,24.36390674,synthetic
TP00206,V00206,third_party_liability,100.0,1500.0,,0.0,1.0,1.40908271,standard,0.008,41.30400725,synthetic
OD00206,V00206,own_damage,,,618.216243,5.0,1.0,1.40908271,standard,0.021,25.3200719,synthetic
TP00207,V00207,third_party_liability,200.0,1000.0,,0.0,1.0,1.12004969,standard,0.007,62.66544025,synthetic
OD00207,V00207,own_damage,,,865.810861,5.0,1.0,1.12004969,standard,0.009,23.46163953,synthetic
TP00208,V00208,third_party_liability,200.0,1000.0,,0.0,1.0,1.23475071,standard,0.007,118.23209976,synthetic
TP00209,V00209,third_party_liability,100.0,1000.0,,0.0,1.0,0.45363467,standard,0.0,0.0,synthetic
TP00210,V00210,third_party_liability,100.0,1000.0,,0.0,1.0,1.34091403,standard,0.008,77.01000348,synthetic
OD00210,V00210,own_damage,,,794.471248,5.0,1.0,1.34091403,standard,0.016,28.26588774,synthetic
TP00211,V00211,third_party_liability,400.0,1000.0,,0.0,1.0,0.65132294,standard,0.001,183.19375722,synthetic
TP00212,V00212,third_party_liability,200.0,1000.0,,0.0,1.0,0.74650156,preferred,0.001,15.76727874,synthetic
TP00213,V00213,third_party_liability,200.0,1000.0,,0.0,1.0,1.05749796,standard,0.006,72.50841941,synthetic
OD00213,V00213,own_damage,,,425.381832,5.0,1.0,1.05749796,standard,0.009,24.38315452,synthetic
TP00214,V00214,third_party_liability,400.0,1000.0,,0.0,1.0,0.43052573,preferred,0.002,26.59752609,synthetic
OD00214,V00214,own_damage,,,1314.903379,5.0,1.0,0.43052573,preferred,0.004,21.15346989,synthetic
TP00215,V00215,third_party_liability,100.0,1500.0,,0.0,1.0,1.57280106,standard,0.007,73.13524687,synthetic
TP00216,V00216,third_party_liability,200.0,1000.0,,0.0,1.0,1.04483573,standard,0.004,29.44790889,synthetic
OD00216,V00216,own_damage,,,1088.103689,5.0,1.0,1.04483573,standard,0.011,31.89978587,synthetic
TP00217,V00217,third_party_liability,200.0,1000.0,,0.0,1.0,0.92970799,standard,0.003,49.13975876,synthetic
TP00218,V00218,third_party_liability,200.0,1000.0,,0.0,1.0,1.08929294,standard,0.0,0.0,synthetic
OD00218,V00218,own_damage,,,1239.443075,5.0,1.0,1.08929294,standard,0.008,31.44711309,synthetic
TP00219,V00219,third_party_liability,100.0,1000.0,,0.0,1.0,1.65140128,standard,0.005,65.71691594,synthetic
OD00219,V00219,own_damage,,,521.934733,5.0,1.0,1.65140128,standard,0.014,22.93000603,synthetic
TP00220,V00220,third_party_liability,200.0,1000.0,,0.0,1.0,0.6751591,standard,0.004,84.69537056,synthetic
OD00220,V00220,own_damage,,,1340.67777,5.0,1.0,0.6751591,standard,0.006,9.32110067,synthetic
TP00221,V00221,third_party_liability,200.0,1000.0,,0.0,1.0,1.20859288,standard,0.006,127.888888,synthetic
TP00222,V00222,third_party_liability,200.0,1000.0,,0.0,1.0,2.63421995,standard,0.013,81.25237557,synthetic
TP00223,V00223,third_party_liability,100.0,1000.0,,0.0,1.0,1.32211671,commercial,0.008,85.64332535,synthetic
TP00224,V00224,third_party_liability,200.0,1000.0,,0.0,1.0,0.42218904,standard,0.003,83.46602927,synthetic
OD00224,V00224,own_damage,,,1038.07874,5.0,1.0,0.42218904,standard,0.006,39.3803193,synthetic
TP00225,V00225,third_party_liability,100.0,1000.0,,0.0,1.0,0.84291069,commercial,0.006,48.91149589,synthetic
TP00226,V00226,third_party_liability,200.0,1500.0,,0.0,1.0,0.54898348,preferred,0.002,64.87761364,synthetic
TP00227,V00227,third_party_liability,200.0,1500.0,,0.0,1.0,0.89865367,preferred,0.001,173.17651461,synthetic
TP00228,V00228,third_party_liability,400.0,1000.0,,0.0,1.0,1.54480537,standard,0.006,55.07088372,synthetic
TP00229,V00229,third_party_liability,200.0,1000.0,,0.0,1.0,1.08405777,preferred,0.005,83.48101279,synthetic
OD00229,V00229,own_damage,,,454.603627,5.0,1.0,1.08405777,preferred,0.012,29.368097,synthetic
TP00230,V00230,third_party_liability,400.0,1000.0,,0.0,1.0,0.98133663,preferred,0.004,126.49702798,synthetic
TP00231,V00231,third_party_liability,100.0,1500.0,,0.0,1.0,0.74595758,preferred,0.004,87.40481648,synthetic
OD00231,V00231,own_damage,,,1594.752973,5.0,1.0,0.74595758,preferred,0.006,14.63135245,synthetic
TP00232,V00232,third_party_liability,200.0,1000.0,,0.0,1.0,1.21570993,preferred,0.002,70.09787383,synthetic
TP00233,V00233,third_party_liability,200.0,1000.0,,0.0,1.0,1.07019917,standard,0.002,177.79586668,synthetic
TP00234,V00234,third_party_liability,200.0,1000.0,,0.0,1.0,0.71946509,standard,0.005,135.0513685,synthetic
TP00235,V00235,third_party_liability,200.0,1500.0,,0.0,1.0,1.02476081,standard,0.008,113.57207927,synthetic
OD00235,V00235,own_damage,,,671.308997,5.0,1.0,1.02476081,standard,0.014,24.23028484,synthetic
TP00236,V00236,third_party_liability,200.0,1000.0,,0.0,1.0,0.70761315,standard,0.001,18.41954606,synthetic
OD00236,V00236,own_damage,,,770.34779,5.0,1.0,0.70761315,standard,0.002,11.27516409,synthetic
TP00237,V00237,third_party_liability,400.0,1000.0,,0.0,1.0,1.10225896,commercial,0.005,101.76004414,synthetic
OD00237,V00237,own_damage,,,865.933294,5.0,1.0,1.10225896,commercial,0.009,29.1951808,synthetic
TP00238,V00238,third_party_liability,100.0,1000.0,,0.0,1.0,1.19447544,standard,0.0,0.0,synthetic
TP00239,V00239,third_party_liability,200.0,1000.0,,0.0,1.0,1.0657824,standard,0.006,103.131832,synthetic
OD00239,V00239,own_damage,,,983.036808,5.0,1.0,1.0657824,standard,0.014,34.9034499,synthetic
TP00240,V00240,third_party_liability,200.0,1500.0,,0.0,1.0,1.00177656,commercial,0.007,171.3210335,synthetic
OD00240,V00240,own_damage,,,332.745073,5.0,1.0,1.00177656,commercial,0.015,27.90817221,synthetic
TP00241,V00241,third_party_liability,100.0,1000.0,,0.0,1.0,0.81743862,standard,0.006,80.40759487,synthetic
OD00241,V00241,own_damage,,,1140.191062,5.0,1.0,0.81743862,standard,0.009,25.22572857,synthetic
TP00242,V00242,third_party_liability,200.0,1000.0,,0.0,1.0,0.74133535,standard,0.002,24.45910743,synthetic
OD00242,V00242,own_damage,,,409.912755,5.0,1.0,0.74133535,standard,0.01,18.68489377,synthetic
TP00243,V00243,third_party_liability,100.0,1500.0,,0.0,1.0,0.86506841,standard,0.004,79.38250779,synthetic
TP00244,V00244,third_party_liability,200.0,1000.0,,0.0,1.0,0.66620433,standard,0.005,42.87790794,synthetic
OD00244,V00244,own_damage,,,837.770587,5.0,1.0,0.66620433,standard,0.011,27.90993092,synthetic
TP00245,V00245,third_party_liability,200.0,1000.0,,0.0,1.0,1.42476857,preferred,0.006,62.61277001,synthetic
OD00245,V00245,own_damage,,,1454.055632,5.0,1.0,1.42476857,preferred,0.009,25.95034834,synthetic
TP00246,V00246,third_party_liability,100.0,1000.0,,0.0,1.0,1.07174092,standard,0.006,79.13202321,synthetic
TP00247,V00247,third_party_liability,200.0,1500.0,,0.0,1.0,0.88074485,standard,0.002,19.39243228,synthetic
TP00248,V00248,third_party_liability,200.0,1000.0,,0.0,1.0,0.6484292,standard,0.002,72.43233452,synthetic
TP00249,V00249,third_party_liability,100.0,1500.0,,0.0,1.0,0.90610972,preferred,0.003,49.1574896,synthetic
OD00249,V00249,own_damage,,,689.91911,5.0,1.0,0.90610972,preferred,0.007,14.29174701,synthetic
TP00250,V00250,third_party_liability,100.0,1500.0,,0.0,1.0,1.22618735,standard,0.006,71.71582162,synthetic
TP00251,V00251,third_party_liability,400.0,1000.0,,0.0,1.0,0.76704915,standard,0.002,131.12992087,synthetic
TP00252,V00252,third_party_liability,400.0,1000.0,,0.0,1.0,0.92400398,standard,0.006,114.68708407,synthetic
OD00252,V00252,own_damage,,,438.696194,5.0,1.0,0.92400398,standard,0.015,22.2429479,synthetic
TP00253,V00253,third_party_liability,100.0,1000.0,,0.0,1.0,0.67994209,standard,0.002,120.93410071,synthetic
OD00253,V00253,own_damage,,,501.38628,5.0,1.0,0.67994209,standard,0.005,19.94093669,synthetic
TP00254,V00254,third_party_liability,200.0,1000.0,,0.0,1.0,1.02858559,standard,0.005,116.49756265,synthetic
OD00254,V00254,own_damage,,,1107.838606,5.0,1.0,1.02858559,standard,0.012,24.15098892,synthetic
TP00255,V00255,third_party_liability,100.0,1000.0,,0.0,1.0,0.54987053,standard,0.001,147.74786299,synthetic
TP00256,V00256,third_party_liability,200.0,1500.0,,0.0,1.0,1.15806669,preferred,0.002,98.90899077,synthetic
OD00256,V00256,own_damage,,,1512.158955,5.0,1.0,1.15806669,preferred,0.011,21.68755365,synthetic
TP00257,V00257,third_party_liability,100.0,1000.0,,0.0,1.0,0.82726069,preferred,0.006,84.68239791,synthetic
OD00257,V00257,own_damage,,,1745.333356,5.0,1.0,0.82726069,preferred,0.016,27.1588432,synthetic
TP00258,V00258,third_party_liability,100.0,1000.0,,0.0,1.0,0.51067041,standard,0.003,78.4224759,synthetic
OD00258,V00258,own_damage,,,701.671643,5.0,1.0,0.51067041,standard,0.004,18.05231624,synthetic
TP00259,V00259,third_party_liability,200.0,1000.0,,0.0,1.0,1.08975786,standard,0.008,51.45698945,synthetic
TP00260,V00260,third_party_liability,200.0,1000.0,,0.0,1.0,2.08288478,preferred,0.007,57.56711434,synthetic
OD00260,V00260,own_damage,,,1529.182039,5.0,1.0,2.08288478,preferred,0.014,31.84716181,synthetic
TP00261,V00261,third_party_liability,400.0,1000.0,,0.0,1.0,0.78358412,standard,0.002,308.92307356,synthetic
TP00262,V00262,third_party_liability,200.0,1000.0,,0.0,1.0,1.64121155,standard,0.003,76.94800098,synthetic
OD00262,V00262,own_damage,,,703.93056,5.0,1.0,1.64121155,standard,0.01,30.15459147,synthetic
TP00263,V00263,third_party_liability,400.0,1500.0,,0.0,1.0,1.40355984,standard,0.005,48.05855321,synthetic
OD00263,V00263,own_damage,,,993.053842,5.0,1.0,1.40355984,standard,0.016,26.13673149,synthetic
TP00264,V00264,third_party_liability,400.0,1000.0,,0.0,1.0,1.66864934,standard,0.006,53.88908608,synthetic
