month_id,accident_count,at_fault_own_damage_claim_count,injured_party_excess_own_damage_claim_count,third_party_liability_claim_count,total_claim_count,own_damage_paid_million_toman,third_party_property_paid_million_toman,third_party_bodily_paid_million_toman,total_insurer_paid_loss_million_toman,uncovered_property_excess_million_toman,source_row_number,source_sha256,critical_checks_pass
M0128,86,63,0,33,96,1784.7963307646176,1759.7718450423429,1397.8368177379452,4942.404993544906,207.67643262597446,128,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0129,95,69,0,36,105,1730.9600378471744,2244.4673498718785,693.4774989386195,4668.904886657672,142.09918479320095,129,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0130,106,67,0,49,116,1844.7432129016236,3100.9123098174696,921.3639520932637,5867.019474812357,714.2592408303492,130,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0131,99,67,1,35,103,1906.0403888612718,2343.7741617886168,876.0637900510947,5125.878340700983,122.12176992655871,131,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0132,99,69,0,32,101,1697.3266212064232,2045.9912882338497,454.40646446668575,4197.724373906959,151.48320947058636,132,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0133,109,77,0,38,115,1741.5329274613803,2705.334891268806,385.8776635141277,4832.745482244314,268.21167090050454,133,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0134,108,76,0,38,114,2221.581098212939,2057.221980756892,1035.8308003970662,5314.633879366897,480.9945130700158,134,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0135,101,65,0,37,102,1478.799747716594,2638.773503846749,874.9552585867365,4992.5285101500795,150.36775786351944,135,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0136,85,56,0,33,89,1680.4405813197366,1757.874412982787,508.8696411479921,3947.184635450516,456.1462521246945,136,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0137,102,74,0,52,126,2184.556924629608,2990.629561368926,1873.8819980112187,7049.068484009753,217.2138698743415,137,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0138,107,76,0,43,119,1919.7629095806867,2644.1103389496557,526.28065678113,5090.153905311473,46.13091195404189,138,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0139,101,74,0,30,104,2193.3520949026056,1564.3934651369154,353.1688574829528,4110.914417522474,0.0,139,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0140,102,72,0,35,107,1948.789712069981,2399.8202682066035,455.9715775778337,4804.581557854419,405.2211627964835,140,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0141,106,68,0,43,111,1860.6107284159077,2286.152604093822,1662.8556366939977,5809.618969203727,133.7962916636867,141,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0142,103,79,0,35,114,2062.4525335413878,1832.2975077599995,472.66584330050017,4367.415884601887,38.525661081132824,142,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0143,95,62,0,45,107,1741.9133434212465,2609.1957907304927,1223.33422520313,5574.443359354869,39.590726813850424,143,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0144,107,70,1,36,107,1987.085512132427,2196.9874639315967,647.7798716676195,4831.852847731644,273.53255177166733,144,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0145,93,73,0,33,106,1572.854993886594,2112.0101260962465,580.2805021862023,4265.145622169042,0.0,145,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0146,106,75,2,44,121,2511.615182306816,2623.716085211416,538.017203815882,5673.348471334114,167.99107096091984,146,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0147,89,66,0,30,96,1684.968267490235,2213.535669558251,426.6282766456481,4325.1322136941335,54.05377504122497,147,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0148,119,72,1,49,122,2042.820077473037,3016.1380195655734,1066.8805711525417,6125.8386681911525,159.35659290229484,148,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0149,114,80,1,41,122,2126.225528218007,2618.046382809973,616.4171216933852,5360.689032721365,197.85555525085618,149,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0150,91,65,0,31,96,1580.118036305777,2265.724406685841,295.4121676032289,4141.254610594847,237.36492638305054,150,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0151,96,70,1,47,118,1855.882837417659,3280.8865926616554,1288.4781608810406,6425.247590960355,36.16502759292419,151,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0152,103,73,0,44,117,1802.9059692586557,2529.699855173288,1367.5418655257947,5700.147689957738,155.98959091073849,152,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0153,97,71,1,30,102,1897.898812600181,2190.902766625616,710.8253187003536,4799.62689792615,1100.152157328401,153,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0154,99,60,0,32,92,1386.6686538208833,1655.795200517382,1048.5802886138908,4091.044142952156,0.0,154,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0155,106,78,0,44,122,2101.540033591716,3074.5476526194134,1192.9440584687313,6369.03174467986,81.30762685578227,155,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0156,92,74,0,27,101,1700.709995791409,1691.931448825292,193.7524016477933,3586.393846264494,34.93505522605102,156,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0157,119,85,0,41,126,2209.6865879331212,2560.394711132773,911.0121006201531,5681.093399686048,296.80079572345596,157,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0158,88,56,0,31,87,1369.160966296723,2244.0656442094773,577.8381368881369,4191.064747394337,102.18845990400766,158,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0159,107,72,2,47,121,2309.7059302990006,3733.1973356804015,978.8481659465799,7021.751431925982,574.3768086208726,159,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0160,101,67,0,45,112,1826.8316092625123,2881.394241798033,1498.5466346638802,6206.772485724426,294.56503839435356,160,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0161,104,70,0,47,117,1660.249879588887,2629.092170779765,1397.6567972412815,5686.998847609933,43.61591904023524,161,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0162,108,68,0,42,110,1869.0631587989917,2278.708009861892,775.9197811526983,4923.690949813582,11.922289969728425,162,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0163,92,75,0,35,110,1990.2110537853341,1942.7594586172193,1135.8797981595233,5068.850310562077,1.2363373587736248,163,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0164,97,71,0,32,103,2006.151519175603,1916.6775324374896,678.193144919305,4601.022196532398,51.58140796281273,164,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0165,109,77,0,49,126,1979.1103010681943,3619.4850206802253,1289.5359714382087,6888.131293186628,622.4740434939777,165,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0166,103,65,0,44,109,1705.7118725492453,2783.31254166694,1261.7502123625136,5750.774626578699,115.87304016253589,166,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0167,112,80,1,46,127,2026.3282473547727,2550.024190683923,1138.7613948140263,5715.113832852721,193.17885232077572,167,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0168,97,70,0,49,119,1687.7615535668706,2975.989748823525,780.7413677688744,5444.49267015927,815.8299848912686,168,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0169,105,75,0,38,113,1721.8764227165511,2722.801218048876,542.1406619739823,4986.81830273941,9.549016750020485,169,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0170,103,80,1,44,125,2034.948472309264,2880.781264041822,1186.9190272509761,6102.648763602062,5.6592316179903435,170,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0171,112,81,0,47,128,2028.544505278288,2603.0713785967523,785.2229456783415,5416.838829553381,0.0,171,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0172,85,62,0,37,99,1706.3005999415525,2327.3210649503512,618.8188384926307,4652.440503384534,70.24340103693395,172,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0173,100,70,0,39,109,1625.8551994171498,2606.7177984420114,1292.9461867568225,5525.519184615983,114.92964488305142,173,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0174,114,82,1,49,132,2294.6428196371826,2945.6478787982965,1328.3820892806677,6568.6727877161475,378.4648409880813,174,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0175,96,59,0,38,97,1510.9022015928185,2586.5665312132774,1016.602446903468,5114.071179709564,20.097653974471825,175,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0176,101,77,1,41,119,2025.4853720840931,2575.5287896682935,862.3092554981512,5463.323417250538,242.89917303512024,176,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0177,108,82,0,43,125,1920.7059947290795,2673.1435732020364,727.3701818039764,5321.219749735093,25.192405926219976,177,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0178,93,60,1,42,103,1847.5852551304256,2757.3237704041926,630.5347224214356,5235.443747956054,52.36500497850335,178,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0179,126,90,0,46,136,2252.9775224155505,2613.9542564760804,1400.5062340790735,6267.438012970704,0.0,179,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0180,114,83,0,45,128,2344.1689252319366,2581.717574072911,906.4443233649394,5832.330822669786,434.15172610205985,180,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0181,93,65,0,35,100,2070.6178587197833,2677.445176103012,1299.3566266548614,6047.4196614776565,55.70862754009738,181,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0182,94,71,0,38,109,2074.360482994644,2077.369781728751,1876.5185816536111,6028.248846377007,49.7389919571944,182,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0183,99,71,1,43,115,1838.4260652573623,3237.3864570878854,582.038144495822,5657.85066684107,157.76197653563025,183,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0184,96,72,0,35,107,1704.4151460820992,2149.7077157451054,672.1791650862801,4526.302026913485,127.87571784662818,184,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0185,96,65,0,42,107,1750.9570890934765,2452.834841864815,544.3269314257224,4748.118862384014,0.0,185,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0186,93,70,1,48,119,2266.2490361843584,3672.768904216497,1384.6182755125776,7323.636215913433,554.956495478111,186,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0187,114,80,0,45,125,2332.993964113999,2739.8474068801092,1350.696306985761,6423.53767797987,47.97161690071489,187,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0188,94,64,0,35,99,1786.1944871423566,1590.5382990749613,981.8200372716718,4358.55282348899,180.4173709278864,188,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0189,102,68,0,44,112,1775.661475225333,2405.472190664088,1441.3078622081011,5622.441528097523,16.70019685446225,189,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0190,89,66,0,25,91,1592.032381306805,1185.3576255361158,637.2673476157357,3414.6573544586568,0.0,190,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0191,96,63,1,44,108,1842.599820033587,2865.927340044241,1035.2071931492762,5743.734353227105,424.81766462899617,191,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0192,110,67,1,33,101,2000.577673889286,1740.293560874982,866.4631397066934,4607.334374470961,3.687018157952835,192,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0193,103,76,2,33,111,2092.493784060689,1947.062503055005,457.48973479480196,4497.046021910496,180.90083735727467,193,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0194,99,71,2,31,104,2111.7296390662614,2320.9413955370287,861.9076873648377,5294.578721968128,53.17117282100608,194,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0195,93,67,0,49,116,1753.4398028633293,2916.022721425336,582.1897229404625,5251.652247229127,231.86620565604193,195,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0196,105,73,0,53,126,1832.2132067277737,3672.4666302471014,1395.511524012968,6900.191360987843,73.39064644078371,196,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0197,90,62,0,33,95,1928.7233227305146,1628.516940871507,895.1083608241034,4452.348624426125,0.0,197,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0198,96,70,0,44,114,2041.5332381272037,2785.907064052823,765.894390283578,5593.334692463604,789.6521960160528,198,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0199,103,79,0,41,120,1989.1242094238735,2691.3441346462932,420.48291665824985,5100.951260728416,345.8764088517074,199,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0200,104,79,0,41,120,2330.723728512481,3265.345728518591,294.6498643338781,5890.71932136495,47.13020959233836,200,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0201,91,65,1,38,104,1958.109684149922,2749.740807280512,642.0355510258822,5349.886042456316,490.5805208909209,201,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0202,92,64,0,32,96,1767.3784393942863,1838.884028127201,497.98894418916865,4104.251411710656,115.73949067669652,202,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0203,109,70,1,38,109,2000.6878821149494,2325.057320660829,1280.457632436872,5606.202835212651,308.5002196747863,203,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0204,89,63,0,44,107,1741.042523548084,2411.33379480938,1267.1417759453088,5419.518094302773,211.88193891220914,204,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0205,119,86,1,54,141,2535.277127495794,3687.8819652037364,764.0576166270678,6987.216709326598,366.1732550951325,205,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0206,102,72,1,35,108,2653.255099734944,2030.0214295457954,796.0161732315694,5479.292702512309,389.7288376298449,206,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0207,104,73,0,40,113,2274.552193796835,2260.4685981459725,557.8888878391105,5092.909679781918,444.7173421219143,207,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0208,110,77,0,42,119,1964.2042907754228,2642.335461275385,1082.9865650123206,5689.526317063128,58.10215402176593,208,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0209,110,75,0,37,112,1853.3306627226889,3179.9473718400773,741.4709496981993,5774.748984260966,107.05520408650256,209,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0210,93,67,0,28,95,2044.5293033462622,1439.3961781784537,881.9019758641516,4365.8274573888675,181.00645233703278,210,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0211,111,69,0,47,116,1775.8897434539222,3147.488907874495,710.9050602139096,5634.283711542327,305.029683975412,211,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0212,79,49,0,31,80,1411.330676746437,1928.133756208678,732.1215893909331,4071.5860223460477,4.436579429898458,212,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0213,99,59,0,39,98,1714.4701421270493,2271.9720231200877,339.8795186014134,4326.3216838485505,45.52913342703195,213,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0214,100,69,0,48,117,1662.3280051432964,2805.876409906733,1318.3167275788671,5786.521142628897,390.4127888846289,214,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0215,102,67,1,40,108,2110.026818708016,2672.323665574288,789.5777818292804,5571.928266111585,285.0431623425134,215,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0216,97,68,0,49,117,1727.2373170318353,3539.1001870133655,1014.890092792184,6281.227596837385,406.1674030466868,216,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0217,110,80,0,42,122,2199.778620286172,2762.0518513220213,1059.1618578061175,6020.99232941431,308.12763704434064,217,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0218,88,55,1,36,92,1436.2182155297144,2088.0968975335186,2480.797315692775,6005.112428756009,125.07363352000547,218,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0219,87,61,0,31,92,1758.8655895979603,1876.6704023209807,139.05523102531134,3774.5912229442524,0.0,219,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0220,104,74,0,33,107,2019.8239683389834,1623.4089912990464,658.9263608487432,4302.159320486773,45.13217072229635,220,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0221,105,61,2,43,106,1402.3892895443707,3073.193834019832,758.0926505095274,5233.67577407373,52.47432433496334,221,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0222,94,66,0,38,104,1741.9960083051683,3125.9286698570086,1741.799196552483,6609.72387471466,200.0740999278036,222,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0223,89,56,1,40,97,1625.0816496792122,2320.244878558858,424.5395941739201,4369.866122411991,448.4645805937752,223,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0224,102,76,0,45,121,2029.0520459975742,3817.1504962774275,1460.6742763192528,7306.876818594254,229.5892660412518,224,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0225,105,74,0,42,116,1797.8210961230768,2511.924880659666,761.5483644785267,5071.294341261269,32.474523538383266,225,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0226,103,65,0,50,115,1813.8237278332351,2959.449338434399,1000.3903150647359,5773.66338133237,90.69623784990716,226,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0227,96,68,0,41,109,2057.2077234587346,3089.606787795631,0,5146.814511254366,93.27567501347349,227,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0228,114,74,0,50,124,2000.3149844447557,2725.842826599919,811.4460006424752,5537.6038116871505,128.47664172076173,228,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0229,114,76,0,49,125,2193.7276264130496,3084.2232959629637,544.2361874340476,5822.187109810061,147.72331929449996,229,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0230,97,70,0,37,107,1967.6449887243018,2542.365210554726,1483.965593967306,5993.9757932463335,40.80560908759662,230,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0231,110,80,1,42,123,1938.1636713994992,2471.0203959559776,546.9462700092636,4956.130337364741,12.44791705111524,231,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0232,91,68,0,46,114,2092.363339519848,2706.401184153617,356.8358083320409,5155.600332005506,640.3984763447959,232,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0233,97,74,0,36,110,1681.2791558126698,2201.9573317853688,463.78897545582123,4347.025463053859,17.000219937047532,233,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0234,100,77,0,41,118,2163.1604674054165,2467.356052779658,1543.268393705788,6173.784913890862,263.0719805317406,234,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0235,111,81,1,45,127,2098.572895559166,3311.562676985412,670.9085170519409,6081.044089596519,104.44990254443928,235,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0236,92,67,0,35,102,1808.5351317755124,1885.1886017065628,874.2678579007437,4567.991591382819,0.188245662497593,236,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0237,97,67,0,44,111,1545.6866582155267,3054.761177449412,743.9781728076028,5344.426008472542,438.4590403491319,237,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0238,106,71,0,47,118,1866.8159525702001,2833.3854494154402,1473.2587412391558,6173.460143224796,75.97388565221775,238,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0239,109,66,1,40,107,1864.4375607703507,2891.7257599105287,581.2755488763582,5337.438869557238,326.0702692739811,239,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0240,92,65,0,34,99,1788.5264683971757,2784.1426631153736,1373.3334593132395,5946.0025908257885,643.154331096198,240,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0241,93,63,0,39,102,1911.0066527339754,3330.4372320965276,871.0363809945358,6112.480265825039,44.791094815833105,241,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
