month_id,Total_Accidents,Own_Damage_Accidents,Third_Party_Accidents,Total_Loss_Cases,Mean_Own_Damage_Severity,Mean_Third_Party_Severity,Total_Own_Damage_Amount,Total_Third_Party_Amount,Total_Payout_Amount,source_row_number,source_sha256,critical_checks_pass
M0135,88,62,40,9,44410.60967588257,128888.3707103762,2753457.7999047195,5155534.828415048,7908992.628319768,135,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0136,101,75,49,9,19011.807419936977,106919.78533769015,1425885.5564952733,5239069.481546817,6664955.038042091,136,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0137,105,73,41,7,32005.449851372872,100320.41907787377,2336397.8391502197,4113137.1821928243,6449535.021343044,137,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0138,102,78,34,7,36098.7709374113,86363.49820236838,2815704.133118081,2936358.938880525,5752063.0719986055,138,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0139,98,65,32,8,6715.969215881255,74697.86673427094,436537.9990322816,2390331.73549667,2826869.7345289513,139,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0140,96,68,48,4,17187.483915346318,78734.71363616084,1168748.9062435497,3779266.2545357207,4948015.16077927,140,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0141,76,50,38,1,38941.67257280188,96428.1067279181,1947083.6286400938,3664268.0556608876,5611351.684300981,141,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0142,112,74,48,1,25969.576607403385,77207.53730681047,1921748.6689478506,3705961.7907269024,5627710.459674753,142,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0143,99,68,29,1,10743.873575089832,58607.30151402696,730583.4031061085,1699611.743906782,2430195.1470128903,143,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0144,100,65,47,6,5125.208953364052,60378.91991167409,333138.5819686634,2837809.2358486825,3170947.8178173457,144,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0145,89,61,38,1,17686.05142535836,124145.81003347872,1078849.13694686,4717540.781272192,5796389.918219051,145,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0146,97,69,41,2,21100.42759160227,50346.60308781699,1455929.5038205567,2064210.7266004966,3520140.2304210532,146,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0147,104,69,39,3,12960.301455655539,80805.30763440694,894260.8004402322,3151406.9977418706,4045667.798182103,147,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0148,96,62,36,3,24001.004490301377,172515.60229926975,1488062.2783986854,6210561.682773711,7698623.961172396,148,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0149,100,67,40,8,29846.77427044804,81614.24076542332,1999733.8761200188,3264569.630616933,5264303.506736952,149,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0150,105,74,36,2,32938.98871483732,384751.0476262434,2437485.1648979615,13851037.714544762,16288522.879442723,150,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0151,81,57,41,6,5358.54973186674,79626.01113758526,305437.3347164042,3264666.4566409956,3570103.7913574,151,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0152,120,85,49,7,10010.891620455966,50704.26017798708,850925.7877387571,2484508.748721367,3335434.5364601244,152,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0153,97,77,40,5,18347.09281052378,100869.87578333628,1412726.1464103311,4034795.031333451,5447521.177743782,153,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0154,99,71,40,4,31048.441057786094,57168.6179868636,2204439.315102813,2286744.7194745443,4491184.034577357,154,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0155,120,78,43,3,29541.177252856767,63326.2897368022,2304211.825722828,2723030.4586824947,5027242.284405323,155,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0156,90,68,38,3,29235.00199137819,58070.804014599235,1987980.135413717,2206690.552554771,4194670.687968488,156,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0157,85,60,29,2,17499.87881129275,56662.68132642838,1049992.728677565,1643217.758466423,2693210.487143988,157,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0158,84,59,34,5,18095.524791854663,62668.457431288116,1067635.962719425,2130727.552663796,3198363.515383221,158,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0159,82,58,25,8,14228.502340908608,60487.25118735396,825253.1357726993,1512181.279683849,2337434.4154565483,159,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0160,112,82,49,6,34923.54340426223,74690.2509806405,2863730.559149503,3659822.2980513843,6523552.857200887,160,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0161,110,75,32,4,12679.055367136976,97807.88775461123,950929.1525352732,3129852.4081475595,4080781.5606828327,161,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0162,86,57,34,5,36681.28054841806,57571.79664787772,2090832.9912598291,1957441.0860278425,4048274.0772876716,162,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0163,104,66,39,9,24952.06698610307,55047.7240095269,1646836.4210828026,2146861.2363715493,3793697.657454352,163,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0164,107,70,45,7,21439.135937004063,77613.57442518436,1500739.5155902845,3492610.849133296,4993350.36472358,164,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0165,93,68,35,2,14853.24680105186,77935.08231032283,1010020.7824715265,2727727.880861299,3737748.6633328255,165,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0166,108,72,53,3,9766.123430128082,126167.17187434419,703160.8869692219,6686860.109340242,7390020.996309464,166,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0167,96,80,48,7,14934.187789921456,50322.51947173386,1194735.0231937165,2415480.9346432253,3610215.957836942,167,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0168,95,69,42,6,18069.774040377786,107669.11161878046,1246814.4087860673,4522102.6879887795,5768917.096774846,168,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0169,112,71,49,3,5316.579439524403,67117.62603929422,377477.1402062326,3288763.675925417,3666240.8161316495,169,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0170,108,70,44,6,19566.748644345374,73731.46117645719,1369672.4051041761,3244184.2917641164,4613856.696868293,170,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0171,85,61,34,5,38354.01215753503,51953.57664169152,2339594.7416096367,1766421.6058175117,4106016.3474271484,171,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0172,100,65,45,3,30956.26693071378,62721.84772046208,2012157.3504963957,2822483.147420794,4834640.497917189,172,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0173,95,70,37,5,16354.79612936927,55432.71889484006,1144835.729055849,2051010.5991090822,3195846.3281649314,173,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0174,97,71,35,2,22655.58726934119,56224.66584782597,1608546.6961232247,1967863.304673909,3576410.000797134,174,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0175,116,86,48,3,15776.886344311008,66192.78433691828,1356812.2256107468,3177253.6481720777,4534065.873782825,175,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0176,95,59,36,10,24082.878709191984,97662.69142819948,1420889.8438423271,3515856.8914151816,4936746.735257508,176,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0177,123,78,52,5,55495.91504574939,86203.6042082105,4328681.373568452,4482587.418826946,8811268.792395398,177,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0178,104,68,34,7,39383.384044447965,71495.8220117199,2678070.1150224614,2430857.9483984765,5108928.063420938,178,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0179,94,70,36,6,30105.904172610084,68178.47652446484,2107413.292082706,2454425.154880734,4561838.446963441,179,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0180,105,76,51,8,16387.416825419,62488.62437372033,1245443.678731844,3186919.843059737,4432363.521791581,180,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0181,109,79,38,6,34543.097826558456,211138.98126264923,2728904.728298118,8023281.287980671,10752186.016278788,181,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0182,84,57,38,1,8005.417901889478,69448.83635232851,456308.82040770026,2639055.7813884835,3095364.6017961837,182,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0183,79,57,29,5,18931.602806628824,56216.868345159644,1079101.359977843,1630289.1820096297,2709390.5419874727,183,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0184,98,67,34,7,31264.134343317994,55512.93621564516,2094697.0010023057,1887439.8313319355,3982136.832334241,184,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0185,96,70,39,5,34346.40823502696,72970.5954573309,2404248.5764518874,2845853.222835905,5250101.799287792,185,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0186,88,63,24,2,32923.12884370063,67220.2079335827,2074157.1171531398,1613284.9904059847,3687442.1075591245,186,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0187,103,61,41,3,26288.803721849705,50154.790787928425,1603617.027032832,2056346.4223050654,3659963.4493378974,187,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0188,83,58,38,4,19585.896356429515,101591.47140068005,1135981.988672912,3860475.9132258417,4996457.901898754,188,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0189,82,52,33,4,30417.871163725988,81381.39734384508,1581729.3005137513,2685586.1123468876,4267315.412860639,189,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0190,106,70,50,6,12435.16189742615,77146.39000212164,870461.3328198304,3857319.500106082,4727780.832925912,190,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0191,96,72,36,5,13269.104500256635,51445.71519025044,955375.5240184778,1852045.7468490158,2807421.2708674935,191,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0192,96,78,27,2,22857.642536102263,59849.00583954492,1782896.1178159765,1615923.157667713,3398819.2754836893,192,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0193,109,81,52,3,24438.58673284603,149564.7676017916,1979525.5253605284,7777367.915293163,9756893.440653691,193,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0194,98,68,44,9,7366.00586227911,110601.67632701367,500888.3986349795,4866473.758388601,5367362.157023581,194,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0195,86,63,40,4,28943.120721687956,57197.829781944485,1823416.6054663411,2287913.1912777796,4111329.796744121,195,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0196,79,55,33,0,35018.684005058094,53536.63977252864,1926027.6202781952,1766709.112493445,3692736.73277164,196,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0197,86,58,39,9,21028.393134349742,63465.4111511259,1219646.8017922852,2475151.0348939104,3694797.836686196,197,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0198,108,77,41,3,91553.59064930347,59616.97122214676,7049626.479996367,2444295.8201080174,9493922.300104385,198,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0199,127,82,48,6,14621.362690004416,79090.23500465127,1198951.740580362,3796331.280223261,4995283.020803623,199,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0200,93,65,46,3,17735.92818125923,194363.34326854334,1152835.33178185,8940713.790352993,10093549.122134842,200,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0201,82,58,32,2,17377.991987432197,59884.52744338918,1007923.5352710674,1916304.8781884538,2924228.4134595213,201,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0202,104,73,42,12,21042.24648442591,51301.53864758895,1536083.9933630913,2154664.623198736,3690748.6165618272,202,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0203,99,70,42,7,18083.679261507157,124415.29909343526,1265857.548305501,5225442.561924281,6491300.110229782,203,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0204,102,69,40,9,9470.279246546403,50779.789712184865,653449.2680117018,2031191.5884873946,2684640.8564990964,204,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0205,76,49,31,2,15868.178367222421,169538.26561215625,777540.7399938987,5255686.233976844,6033226.973970743,205,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0206,99,60,44,1,20773.378840673526,77398.78197703959,1246402.7304404115,3405546.406989742,4651949.137430154,206,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0207,93,62,39,10,46034.35521599019,155836.94635624066,2854130.0233913916,6077640.907893386,8931770.931284778,207,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0208,99,64,38,3,82565.39822241303,54658.80432337796,5284185.486234434,2077034.5642883624,7361220.050522797,208,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0209,102,74,34,3,49083.80089675112,50837.96870789389,3632201.266359583,1728490.9360683921,5360692.202427975,209,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0210,106,77,41,4,13832.450305784103,65363.19589649766,1065098.673545376,2679891.031756404,3744989.70530178,210,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0211,94,54,41,8,14508.85212660145,63536.30376039021,783478.0148364783,2604988.454175999,3388466.4690124774,211,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0212,105,77,37,8,20018.314399480303,58739.1194544998,1541410.2087599833,2173347.4198164926,3714757.628576476,212,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0213,116,73,49,8,64262.744001859275,177114.94073638675,4691180.312135727,8678632.09608295,13369812.408218678,213,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0214,122,80,46,3,19945.235439177413,99855.6467078836,1595618.835134193,4593359.748562645,6188978.5836968385,214,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0215,103,72,45,8,9931.785064405185,77123.83796160057,715088.5246371733,3470572.7082720255,4185661.232909199,215,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0216,119,81,48,0,16306.086431899452,53684.68538719611,1320793.0009838557,2576864.898585413,3897657.899569269,216,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0217,76,53,26,2,34690.93182504014,84962.77484286675,1838619.3867271275,2209032.1459145355,4047651.532641663,217,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0218,96,64,40,7,33321.70169108323,84045.19148180932,2132588.908229327,3361807.6592723727,5494396.5675017,218,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0219,103,74,54,2,19533.183185240243,62391.2180216124,1445455.555707778,3369125.77316707,4814581.328874848,219,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0220,111,81,45,3,33191.49024527143,140750.62159698497,2688510.7098669857,6333777.971864324,9022288.68173131,220,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0221,97,61,37,4,5631.306071284423,53790.724192109454,343509.6703483498,1990256.7951080499,2333766.4654563996,221,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0222,112,79,49,6,23442.30420263066,56625.02851495594,1851942.0320078223,2774626.3972328412,4626568.429240664,222,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0223,99,73,45,9,36916.40284567473,51323.440864839795,2694897.4077342553,2309554.838917791,5004452.246652046,223,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0224,124,87,47,4,13363.495270370484,94330.2584967519,1162624.0885222321,4433522.14934734,5596146.237869572,224,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0225,91,61,43,2,13335.659318516024,73767.1051000988,813475.2184294774,3171985.519304248,3985460.7377337255,225,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0226,103,73,28,11,7187.733045789004,58167.26417310023,524704.5123425972,1628683.3968468064,2153387.9091894035,226,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0227,86,68,34,4,57178.73582193324,53709.21163049768,3888154.0358914603,1826113.1954369212,5714267.231328381,227,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0228,101,71,43,13,14298.467086976072,50826.27162215241,1015191.1631753012,2185529.679752554,3200720.842927855,228,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0229,101,65,44,5,25453.94364911329,53784.724890174264,1654506.3371923638,2366527.8951676674,4021034.2323600315,229,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0230,101,64,42,6,31645.46795961318,63659.83316405773,2025309.9494152435,2673712.9928904246,4699022.942305668,230,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0231,113,72,45,3,54570.06599179162,56013.51743596362,3929044.7514089965,2520608.284618363,6449653.036027359,231,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0232,87,60,42,4,20083.65010871843,56368.76799668075,1205019.0065231058,2367488.2558605913,3572507.262383697,232,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0233,108,74,41,14,15936.09790962774,115082.3847137267,1179271.2453124528,4718377.773262795,5897649.018575247,233,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0234,106,71,37,0,24436.680683366954,66791.72007501633,1735004.3285190538,2471293.6427756045,4206297.971294658,234,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0235,87,55,33,3,47593.34244921998,84322.57963632522,2617633.8347070985,2782645.127998732,5400278.96270583,235,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0236,96,73,38,0,19888.490591481714,50732.59883324939,1451859.8131781651,1927838.7556634767,3379698.568841642,236,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0237,97,68,42,4,12420.188730315018,59966.01780854507,844572.8336614212,2518572.747958893,3363145.581620314,237,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0238,116,77,35,0,8738.949920283607,64906.9780946575,672899.1438618377,2271744.2333130124,2944643.37717485,238,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0239,100,70,37,4,10585.300466559167,54301.1750106237,740971.0326591417,2009143.475393077,2750114.5080522187,239,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0240,97,63,37,9,36998.58317938004,52627.74371797605,2330910.7403009427,1947226.517565114,4278137.257866057,240,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0241,100,71,38,1,18171.783524370454,113187.65824338437,1290196.6302303022,4301131.013248607,5591327.643478909,241,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0242,99,68,42,1,15298.15411536413,153487.01552263385,1040274.4798447608,6446454.651950622,7486729.131795383,242,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0243,100,74,29,5,14334.430736517408,51668.957100866064,1060747.8745022882,1498399.755925116,2559147.6304274043,243,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0244,104,70,45,0,23179.5920176576,59366.65814145059,1622571.441236032,2671499.6163652767,4294071.057601308,244,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0245,82,52,33,4,19078.68350134869,178178.6733536812,992091.5420701319,5879896.22067148,6871987.762741611,245,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
